"BroodRef","SocialMumID","SocialDadID","BroodName","NestboxRef","SocialDadCertain","SocialdadIsGenetic","SocialMumCertain","SocialMumIsGenetic","Notes","BreedingYear","HatchingDate","HatchingDayAfter0401","LayDate","NbHatched","Nb3","NbRinged","LastLiveRecordSocialDad","LastLiveRecordSocialDadSource","LastLiveRecordSocialMum","LastLiveRecordSocialMumSource","CohortDad","CohortMum","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MnextLayDate","MnextFsame","MwillDivorce","MwillDivorceforEx","FBroodNb","FPriorResidence","FnextNBsame","FnextLayDate","FnextMsame","FwillDivorce","FwillDivorceforEx","PairID","PairIDYear","PairBroodNb","AvgMass","MinMass","MaxMass","CVMass","nMass","AvgTarsus","nTarsus","nDiff","AvgClassAge"
496,76,287,"D059",60,1,0,1,0,"EXCLUDE FOR EGG ANALYSIS?",2004,2004-05-12,40,2004-04-22,4,3,3,"04-May-06","EP","27-Jun-05","SP",2002,2001,2,3,2.5,3,FALSE,TRUE,2004-06-08,TRUE,FALSE,NA,5,FALSE,TRUE,2004-06-08,TRUE,FALSE,NA,"28776","287762004",1,23.6333332061768,22.7999992370605,25.2000007629395,0.0574482399899718,3,16.9666665395101,3,0,12
497,428,4421,"D060",144,1,0,1,0,NA,2004,2004-05-13,41,2004-04-28,5,2,2,"29-Apr-06","EP","30-Jan-05","C",2001,2002,3,2,2.5,1,FALSE,TRUE,2004-06-05,TRUE,FALSE,NA,3,FALSE,TRUE,2004-06-05,TRUE,FALSE,NA,"4421428","44214282004",1,26.6499996185303,25.5,27.7999992370605,0.0610261768756686,2,17.8500003814697,2,0,12
498,512,765,"D061",101,1,0,1,0,NA,2004,2004-05-13,41,2004-04-28,4,0,0,"20-May-06","C","16-Nov-05","C",2003,2003,1,1,1,1,FALSE,FALSE,2004-06-08,TRUE,FALSE,NA,1,FALSE,FALSE,2004-06-08,TRUE,FALSE,NA,"765512","7655122004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,569,1043,"D062",115,1,0,1,0,"DESERTED???
Dad:FROM GENETICS
Mum:FROM GENETICS",2004,NA,NA,2004-04-27,0,0,0,"26-Jul-04","C","26-Jun-05","SP",2003,2003,1,1,1,1,FALSE,NA,NA,NA,NA,NA,1,FALSE,FALSE,2005-05-08,FALSE,NA,NA,"1043569","10435692004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,857,4247,"D063",95,1,0,1,0,NA,2004,2004-05-13,41,2004-04-27,3,0,0,"24-Nov-04","C","12-Aug-06","SP",2000,2003,4,1,2.5,6,FALSE,TRUE,2004-06-08,TRUE,FALSE,NA,1,FALSE,TRUE,2004-06-08,TRUE,FALSE,NA,"4247857","42478572004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,604,4304,"D064",74,1,0,1,0,"Dad:FROM GENETICS",2004,2004-05-13,41,2004-04-27,2,0,0,"14-Aug-07","C","09-Jun-06","SP",2000,2002,4,2,3,7,FALSE,FALSE,2004-05-27,TRUE,FALSE,NA,3,FALSE,FALSE,2004-05-27,TRUE,FALSE,NA,"4304604","43046042004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,309,4326,"D065",127,1,0,1,0,NA,2004,2004-05-14,42,2004-04-30,4,0,0,"29-May-04","EP","20-Aug-05","SP",2000,2002,4,2,3,7,TRUE,NA,NA,NA,NA,NA,5,TRUE,TRUE,2004-05-24,FALSE,NA,NA,"4326309","43263092004",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,885,984,"D066",103,1,0,1,0,"Dad:FROM GENETICS
Mum:OBSERVED",2004,NA,NA,2004-04-23,0,0,0,"07-Feb-07","C","20-May-06","C",2003,2003,1,1,1,1,FALSE,FALSE,2004-04-30,FALSE,TRUE,FALSE,1,FALSE,NA,NA,NA,NA,NA,"984885","9848852004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,206,663,"D068",146,1,0,1,0,NA,2004,2004-05-14,42,2004-04-30,5,0,0,"30-Aug-04","C","09-Feb-07","C",2002,2001,2,3,2.5,5,TRUE,TRUE,2004-05-26,TRUE,FALSE,NA,8,TRUE,TRUE,2004-05-26,TRUE,FALSE,NA,"663206","6632062004",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,4497,4265,"D069",143,1,0,1,0,NA,2004,2004-05-15,43,2004-04-29,4,0,0,"30-Aug-05","SP","30-Aug-04","C",2000,1999,4,5,4.5,10,TRUE,TRUE,2004-05-21,TRUE,FALSE,NA,11,TRUE,TRUE,2004-05-21,TRUE,FALSE,NA,"42654497","426544972004",6,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,4501,4417,"D070",83,1,0,1,0,NA,2004,2004-05-15,43,2004-04-30,3,0,0,"30-Aug-04","C","30-Aug-04","C",1999,2000,5,4,4.5,8,FALSE,TRUE,2004-05-29,TRUE,FALSE,NA,6,FALSE,TRUE,2004-05-29,TRUE,FALSE,NA,"44174501","441745012004",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,4382,984,"D071",91,1,0,1,0,"Dad:FROM GENETICS
Mum:FROM GENETICS",2004,NA,NA,2004-04-30,0,0,0,"07-Feb-07","C","14-Nov-05","C",2003,2001,1,3,2,2,FALSE,FALSE,2006-06-28,FALSE,FALSE,NA,3,FALSE,FALSE,2004-05-27,FALSE,NA,NA,"9844382","98443822004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,592,418,"D072",131,1,0,1,0,NA,2004,2004-05-19,47,2004-05-06,4,0,0,"06-Feb-07","C","23-Jul-07","SP",2002,2002,2,2,2,2,TRUE,TRUE,2004-05-29,TRUE,FALSE,NA,2,TRUE,TRUE,2004-05-29,TRUE,FALSE,NA,"418592","4185922004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,1054,823,"D073",135,1,0,1,0,NA,2004,2004-05-19,47,2004-05-06,4,1,1,"16-Aug-06","SP","28-Jun-06","SP",2003,2003,1,1,1,1,FALSE,FALSE,2005-05-06,TRUE,FALSE,NA,1,FALSE,FALSE,2005-05-06,TRUE,FALSE,NA,"8231054","82310542004",1,20.5,20.5,20.5,NA,1,17.3999996185303,1,0,12
511,4424,590,"D074",37,1,0,1,0,NA,2004,2004-05-19,47,2004-05-05,4,0,0,"14-Jul-05","EP","13-May-06","C",2002,2001,2,3,2.5,4,TRUE,TRUE,2004-05-31,TRUE,FALSE,NA,4,TRUE,TRUE,2004-05-31,TRUE,FALSE,NA,"5904424","59044242004",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,438,11,"D075",31,1,0,1,0,NA,2004,2004-05-20,48,2004-05-06,3,3,3,"17-Nov-05","C","30-Aug-05","S",2001,2002,3,2,2.5,6,TRUE,TRUE,2004-06-13,TRUE,FALSE,NA,4,TRUE,TRUE,2004-06-13,TRUE,FALSE,NA,"11438","114382004",4,24,21.7999992370605,25.5,0.0811162712104772,3,18.966667175293,3,0,12
513,4290,4275,"D076",48,1,0,1,0,NA,2004,2004-05-20,48,2004-05-06,4,2,2,"17-Nov-05","C","15-Nov-05","C",2000,2000,4,4,4,11,FALSE,FALSE,2004-06-12,TRUE,FALSE,NA,10,FALSE,FALSE,2004-06-12,TRUE,FALSE,NA,"42754290","427542902004",8,22.3000001907349,20.6000003814697,24,0.10780999091773,2,17.4499998092651,2,0,12
514,471,661,"D077",41,1,0,1,0,NA,2004,2004-05-22,50,2004-05-07,4,2,3,"01-Dec-07","C","18-Nov-05","C",2002,2002,2,2,2,3,TRUE,TRUE,2004-06-18,TRUE,FALSE,NA,5,TRUE,TRUE,2004-06-18,TRUE,FALSE,NA,"661471","6614712004",3,22.2333329518636,17.2999992370605,25.3999996185303,0.194723718591779,3,17.6999994913737,3,0,12
515,649,460,"D078",34,1,0,1,0,NA,2004,2004-05-25,53,2004-05-11,4,3,3,"19-Nov-05","C","17-Nov-05","C",2002,2002,2,2,2,3,FALSE,TRUE,2004-06-22,TRUE,FALSE,NA,5,FALSE,TRUE,2004-06-22,TRUE,FALSE,NA,"460649","4606492004",2,24.3666661580404,22.7999992370605,25.5,0.0575045108833316,3,18.7666664123535,3,0,12
516,4273,4153,"D079",148,1,0,1,0,NA,2004,2004-05-26,54,2004-05-11,5,4,4,"01-Jun-06","S","20-Nov-05","C",2000,2000,4,4,4,10,TRUE,TRUE,2004-06-20,TRUE,FALSE,NA,6,TRUE,TRUE,2004-06-20,TRUE,FALSE,NA,"41534273","415342732004",4,19.6999998092651,18,21.7999992370605,0.0961343430209171,4,17.8500003814697,4,0,12
517,4376,383,"D080",114,1,0,1,0,NA,2004,2004-05-26,54,2004-05-11,5,1,3,"30-Aug-04","C","30-Jan-05","C",2002,2000,2,4,3,5,FALSE,FALSE,2004-05-26,FALSE,TRUE,TRUE,8,TRUE,NA,NA,NA,NA,NA,"3834376","38343762004",4,21.1333338419596,20.2000007629395,22.5,0.0572404806591554,3,19.1000003814697,3,0,12
518,533,417,"D081",4,1,0,1,0,NA,2004,2004-05-27,55,2004-05-12,2,2,2,"07-Aug-07","SP","01-Aug-05","SP",2002,2003,2,1,1.5,4,FALSE,FALSE,2004-06-19,TRUE,FALSE,NA,1,FALSE,FALSE,2004-06-19,TRUE,FALSE,NA,"417533","4175332004",1,27.3500003814697,27.2000007629395,27.5,0.00775491635540367,2,19.4000005722046,2,0,12
519,284,456,"D082",58,1,0,1,0,NA,2004,2004-05-27,55,2004-05-13,4,0,0,"30-Jan-05","C","30-Aug-04","C",2002,2002,2,2,2,3,FALSE,FALSE,2004-06-08,TRUE,FALSE,NA,5,FALSE,FALSE,2004-06-08,TRUE,FALSE,NA,"456284","4562842004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,442,457,"D083",32,1,0,1,0,NA,2004,2004-05-27,55,2004-05-13,4,0,0,"29-Jun-06","SP","16-Nov-05","C",2002,2002,2,2,2,3,TRUE,TRUE,2004-06-09,TRUE,FALSE,NA,5,TRUE,TRUE,2004-06-09,TRUE,FALSE,NA,"457442","4574422004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,338,4383,"D084",14,1,0,1,0,"UNHATCHED???
Dad:FROM GENETICS
Mum:FROM GENETICS",2004,NA,NA,2004-05-15,0,0,0,"30-Jan-05","C","07-May-07","SP",2002,2002,2,2,2,2,TRUE,TRUE,2004-06-02,TRUE,FALSE,NA,2,TRUE,TRUE,2004-06-02,TRUE,FALSE,NA,"4383338","43833382004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
522,41,517,"D085",38,1,0,1,0,NA,2004,2004-05-28,56,2004-05-14,4,1,1,"30-Jan-05","C","30-Jan-05","C",2003,2001,1,3,2,2,TRUE,TRUE,2004-06-16,TRUE,FALSE,NA,5,TRUE,TRUE,2004-06-16,TRUE,FALSE,NA,"51741","517412004",2,27,27,27,NA,1,19,1,0,12
523,45,166,"D086",17,1,0,1,0,NA,2004,2004-05-28,56,2004-05-14,4,3,4,"22-May-07","EP","11-Aug-06","SP",2001,2001,3,3,3,6,TRUE,TRUE,2004-06-23,TRUE,FALSE,NA,7,TRUE,TRUE,2004-06-23,TRUE,FALSE,NA,"16645","166452004",6,19.7499997615814,12.1999998092651,23,0.256234543087424,4,16.6999998092651,4,0,12
524,646,500,"D087",102,1,0,1,0,NA,2004,2004-05-28,56,2004-05-16,4,1,1,"23-Jul-06","EP","16-Nov-05","C",2003,2002,1,2,1.5,2,FALSE,FALSE,2004-06-25,TRUE,FALSE,NA,6,FALSE,FALSE,2004-06-25,TRUE,FALSE,NA,"500646","5006462004",2,27.7999992370605,27.7999992370605,27.7999992370605,NA,1,18.8999996185303,1,0,12
525,562,393,"D088",137,1,0,1,0,NA,2004,2004-05-29,57,2004-05-16,3,2,2,"20-Nov-05","C","30-Aug-04","C",2002,2003,2,1,1.5,2,FALSE,TRUE,2004-07-04,TRUE,FALSE,NA,2,FALSE,TRUE,2004-07-04,TRUE,FALSE,NA,"393562","3935622004",2,28.6499996185303,27,30.2999992370605,0.0814469267877051,2,19,2,0,12
526,122,132,"D089",16,1,0,1,0,NA,2004,2004-05-29,57,2004-05-15,2,2,2,"30-Jan-05","C","19-Nov-05","C",2001,2001,3,3,3,4,FALSE,FALSE,2004-06-08,FALSE,TRUE,TRUE,4,FALSE,TRUE,2004-06-24,TRUE,FALSE,NA,"132122","1321222004",3,22.1999998092651,19.7999992370605,24.6000003814697,0.152888147396972,2,17.8000001907349,2,0,12
527,521,1038,"D090",33,1,0,1,0,NA,2004,2004-05-30,58,2004-05-16,3,3,3,"18-Nov-05","C","05-Jun-05","SP",2003,2003,1,1,1,2,TRUE,TRUE,2004-07-07,TRUE,FALSE,NA,2,TRUE,TRUE,2004-07-07,TRUE,FALSE,NA,"1038521","10385212004",2,21.8333333333333,19.5,26.3999996185303,0.181152511208248,3,17.4666665395101,3,0,12
528,985,409,"D091",36,1,0,1,0,NA,2004,2004-05-30,58,2004-05-17,4,0,0,"30-Aug-05","S","07-Aug-05","SP",2002,2003,2,1,1.5,2,FALSE,FALSE,2004-06-12,TRUE,FALSE,NA,2,FALSE,FALSE,2004-06-12,TRUE,FALSE,NA,"409985","4099852004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,1063,363,"D092",25,1,0,1,0,NA,2004,2004-05-30,58,2004-05-16,4,3,3,"30-Aug-04","C","30-Jan-05","C",2002,2003,2,1,1.5,3,FALSE,NA,NA,NA,NA,NA,1,FALSE,TRUE,2004-06-23,FALSE,NA,NA,"3631063","36310632004",1,22.1333332061768,18.1000003814697,25.7999992370605,0.174536393799377,3,18.0666662851969,3,0,12
530,353,725,"D093",94,1,0,1,0,NA,2004,2004-05-30,58,2004-05-15,5,4,4,"26-Oct-06","C","08-May-07","SP",2002,2002,2,2,2,3,TRUE,FALSE,2004-06-26,TRUE,FALSE,NA,5,TRUE,FALSE,2004-06-26,TRUE,FALSE,NA,"725353","7253532004",2,23.5749998092651,18.5,25.7999992370605,0.144402376724805,4,18.0749998092651,4,0,12
531,586,285,"D094",59,1,0,1,0,NA,2004,2004-05-31,59,2004-05-16,5,2,2,"05-Jun-06","SP","01-Dec-07","C",2002,2002,2,2,2,3,TRUE,FALSE,2004-06-27,TRUE,FALSE,NA,4,TRUE,FALSE,2004-06-27,TRUE,FALSE,NA,"285586","2855862004",3,21.5999994277954,21.2999992370605,21.8999996185303,0.0196422218631994,2,17.25,2,0,12
532,753,822,"D095",77,1,0,1,0,NA,2004,2004-05-31,59,2004-05-17,4,4,4,"27-May-05","EP","30-Jan-05","C",2003,2003,1,1,1,1,FALSE,TRUE,2004-06-28,TRUE,FALSE,NA,1,FALSE,TRUE,2004-06-28,TRUE,FALSE,NA,"822753","8227532004",1,17.2749998569489,14.8000001907349,18.7999992370605,0.10936169129094,4,16.75,4,0,12
533,913,818,"D096",42,1,0,1,0,NA,2004,2004-05-31,59,2004-05-17,3,0,0,"17-Nov-05","C","17-Nov-05","C",2003,2003,1,1,1,1,FALSE,TRUE,2004-06-09,TRUE,FALSE,NA,1,FALSE,TRUE,2004-06-09,TRUE,FALSE,NA,"818913","8189132004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,819,602,"D097",70,1,0,1,0,NA,2004,2004-05-31,59,2004-05-18,2,0,0,"17-Nov-05","C","15-Nov-05","C",2002,2003,2,1,1.5,3,TRUE,TRUE,2004-06-10,TRUE,FALSE,NA,2,TRUE,TRUE,2004-06-10,TRUE,FALSE,NA,"602819","6028192004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,928,513,"D098",84,1,0,1,0,NA,2004,2004-05-31,59,2004-05-18,3,2,2,"30-Jan-05","C","30-Aug-04","C",2003,2003,1,1,1,2,FALSE,FALSE,2004-07-18,FALSE,TRUE,FALSE,2,FALSE,NA,NA,NA,NA,NA,"513928","5139282004",2,23.3000001907349,22.2000007629395,24.3999996185303,0.0667653697761058,2,18.1999998092651,2,0,12
536,1069,115,"D099",79,1,0,1,0,NA,2004,2004-05-31,59,2004-05-17,5,4,4,"18-Jul-06","EP","17-Nov-05","C",2001,2003,3,1,2,7,TRUE,FALSE,2004-07-02,FALSE,TRUE,FALSE,2,TRUE,FALSE,2005-04-10,FALSE,NA,NA,"1151069","11510692004",2,18.9750003814697,14,23.7000007629395,0.217350135344542,4,17.6249995231628,4,0,12
537,431,356,"D100",62,1,0,1,0,NA,2004,2004-06-01,60,2004-05-18,4,2,2,"30-May-06","C","16-Nov-05","C",2002,2002,2,2,2,4,TRUE,TRUE,2004-06-24,TRUE,FALSE,NA,4,TRUE,TRUE,2004-06-24,TRUE,FALSE,NA,"356431","3564312004",3,25.0999994277954,24.3999996185303,25.7999992370605,0.039440147614212,2,18.25,2,0,12
538,704,504,"D101",81,1,0,1,0,NA,2004,2004-06-01,60,2004-05-20,3,3,3,"17-Nov-05","C","16-Nov-05","C",2003,2002,1,2,1.5,2,FALSE,FALSE,2005-05-08,FALSE,TRUE,FALSE,5,FALSE,FALSE,2004-07-02,FALSE,NA,NA,"504704","5047042004",2,19.6000003814697,18,21.2000007629395,0.0816325857856493,3,17.6666660308838,3,0,12
539,892,4435,"D102",123,1,0,1,0,NA,2004,2004-05-31,59,2004-05-17,4,3,3,"17-Aug-06","C","17-Aug-06","C",1997,2003,7,1,4,10,TRUE,TRUE,2004-06-26,TRUE,FALSE,NA,2,TRUE,TRUE,2004-06-26,TRUE,FALSE,NA,"4435892","44358922004",2,20.2000001271566,19,22,0.0785865805103538,3,17.8333333333333,3,0,12
540,960,650,"D103",128,1,0,1,0,NA,2004,2004-06-02,61,2004-05-18,4,0,0,"13-Jun-07","EP","30-Aug-05","S",2002,2003,2,1,1.5,2,TRUE,TRUE,2004-06-08,TRUE,FALSE,NA,2,TRUE,TRUE,2004-06-08,TRUE,FALSE,NA,"650960","6509602004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,843,1053,"D104",132,1,0,1,0,"Egg and Hatch plus3
Dad:FROM GENETICS
Mum:FROM GENETICS",2004,2004-05-27,55,2004-05-18,3,0,0,"19-Nov-05","C","06-Feb-07","C",2003,2003,1,1,1,1,FALSE,FALSE,2004-06-30,FALSE,TRUE,FALSE,1,FALSE,FALSE,2004-07-09,FALSE,NA,NA,"1053843","10538432004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,542,466,"D105",120,1,0,1,0,NA,2004,2004-06-01,60,2004-05-18,3,3,3,"10-Jul-06","SP","07-Jul-07","SP",2002,2003,2,1,1.5,2,FALSE,TRUE,2004-06-25,FALSE,TRUE,FALSE,1,FALSE,FALSE,2005-05-06,FALSE,NA,NA,"466542","4665422004",1,21.4333337148031,20.2000007629395,22.1000003814697,0.0498880013644959,3,17.4666665395101,3,0,12
543,427,22,"D106",49,1,0,1,0,NA,2004,2004-06-01,60,2004-05-17,3,3,3,"16-Nov-05","C","09-Jul-06","SP",2001,2002,3,2,2.5,5,FALSE,FALSE,2004-06-29,TRUE,FALSE,NA,5,FALSE,FALSE,2004-06-29,TRUE,FALSE,NA,"22427","224272004",5,26.2333335876465,25.1000003814697,27.1000003814697,0.0391227915604431,3,18.7666664123535,3,0,12
544,860,114,"D107",97,1,0,1,0,NA,2004,2004-06-02,61,2004-05-19,3,3,3,"14-Aug-06","SP","04-Dec-07","C",2001,2003,3,1,2,5,FALSE,FALSE,2004-07-05,TRUE,FALSE,NA,1,FALSE,FALSE,2004-07-05,TRUE,FALSE,NA,"114860","1148602004",1,21.7999998728434,19,24,0.117129755893937,3,18.6333338419596,3,0,12
545,903,354,"D108",55,1,0,1,0,NA,2004,2004-06-02,61,2004-05-18,2,2,2,"20-Nov-05","C","17-Nov-05","C",2002,2003,2,1,1.5,4,FALSE,FALSE,2004-06-27,TRUE,FALSE,NA,2,FALSE,FALSE,2004-06-27,TRUE,FALSE,NA,"354903","3549032004",2,23.9499998092651,23.2999992370605,24.6000003814697,0.0383817169930231,2,18.1000003814697,2,0,12
546,832,1099,"D109",88,1,0,1,0,NA,2004,2004-06-02,61,2004-05-19,1,1,1,"30-Aug-04","C","30-Aug-05","S",2002,2003,2,1,1.5,1,FALSE,NA,NA,NA,NA,NA,1,FALSE,FALSE,2004-07-18,FALSE,NA,NA,"1099832","10998322004",1,24.1000003814697,24.1000003814697,24.1000003814697,NA,1,18.2999992370605,1,0,12
547,1048,902,"D110",71,1,0,1,0,NA,2004,2004-06-03,62,2004-05-18,2,0,0,"15-Nov-05","C","15-Nov-05","C",2003,2003,1,1,1,2,TRUE,FALSE,2005-05-23,FALSE,TRUE,FALSE,2,TRUE,FALSE,2005-04-23,FALSE,NA,NA,"9021048","90210482004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,4497,4265,"D111",143,1,0,1,0,NA,2004,2004-06-06,65,2004-05-21,4,1,1,"30-Aug-05","SP","30-Aug-04","C",2000,1999,4,5,4.5,11,TRUE,TRUE,2004-06-27,TRUE,FALSE,NA,12,TRUE,TRUE,2004-06-27,TRUE,FALSE,NA,"42654497","426544972004",7,22.2000007629395,22.2000007629395,22.2000007629395,NA,1,18.7999992370605,1,0,12
549,551,251,"D112",124,1,0,1,0,NA,2004,2004-06-06,65,2004-05-23,5,4,4,"16-Nov-05","C","17-Jun-04","SP",2001,2003,3,1,2,2,TRUE,TRUE,2005-05-06,FALSE,FALSE,NA,2,TRUE,NA,NA,NA,NA,NA,"251551","2515512004",2,20.3000001907349,18,22.2000007629395,0.0999889581659702,4,17.7999997138977,4,0,12
550,980,971,"D113",130,1,0,1,0,NA,2004,2004-06-07,66,2004-05-25,3,1,1,"30-Aug-04","C","25-Jul-06","SP",2003,2003,1,1,1,1,FALSE,TRUE,2004-07-08,TRUE,FALSE,NA,1,FALSE,TRUE,2004-07-08,TRUE,FALSE,NA,"971980","9719802004",1,23.2000007629395,23.2000007629395,23.2000007629395,NA,1,18.7999992370605,1,0,12
551,309,4422,"D114",127,1,0,1,0,NA,2004,2004-06-08,67,2004-05-24,1,0,0,"30-Jan-05","C","20-Aug-05","SP",2001,2002,3,2,2.5,3,FALSE,FALSE,2004-06-05,FALSE,TRUE,TRUE,6,TRUE,TRUE,2004-06-21,TRUE,FALSE,NA,"4422309","44223092004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,540,383,"D115",133,1,0,1,0,NA,2004,2004-06-09,68,2004-05-26,4,0,2,"30-Aug-04","C","12-Aug-05","S",2002,2003,2,1,1.5,6,FALSE,NA,NA,NA,NA,NA,2,FALSE,TRUE,2005-05-01,FALSE,NA,NA,"383540","3835402004",2,21.1499996185303,21,21.2999992370605,0.0100303512251276,2,17.0500001907349,2,0,12
553,929,46,"D116",82,1,0,1,0,NA,2004,2004-06-09,68,2004-05-25,4,3,3,"01-Dec-07","C","23-Aug-07","SP",2001,2003,3,1,2,7,TRUE,TRUE,2004-07-18,TRUE,FALSE,NA,2,TRUE,TRUE,2004-07-18,TRUE,FALSE,NA,"46929","469292004",2,24.4666665395101,23.8999996185303,25.5,0.0366328185135515,3,19.1333332061768,3,0,12
554,342,421,"D117",54,1,0,1,0,NA,2004,2004-06-10,69,2004-05-27,4,2,3,"15-Nov-05","C","30-Aug-05","S",2002,2002,2,2,2,3,FALSE,TRUE,2004-07-08,TRUE,FALSE,NA,1,FALSE,TRUE,2004-07-08,TRUE,FALSE,NA,"421342","4213422004",1,21.5999997456868,14.3999996185303,25.3999996185303,0.288823579408448,3,18.2000001271566,3,0,12
555,419,4503,"D118",99,1,0,1,0,NA,2004,2004-06-11,70,2004-05-27,3,1,1,"30-Jan-05","C","14-Nov-05","C",2000,2002,4,2,3,7,TRUE,FALSE,2004-07-17,TRUE,FALSE,NA,5,TRUE,FALSE,2004-07-17,TRUE,FALSE,NA,"4503419","45034192004",3,22,22,22,NA,1,18,1,0,12
556,206,663,"D119",146,1,0,1,0,NA,2004,2004-06-11,70,2004-05-26,4,0,0,"30-Aug-04","C","09-Feb-07","C",2002,2001,2,3,2.5,6,TRUE,TRUE,2004-06-21,TRUE,FALSE,NA,9,TRUE,TRUE,2004-06-21,TRUE,FALSE,NA,"663206","6632062004",6,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,4382,1095,"D120",19,1,0,1,0,"Dad:STRANG
Mum:FROM GENETICS",2004,2004-06-11,70,2004-05-27,4,3,3,"06-Feb-07","C","14-Nov-05","C",2003,2001,1,3,2,2,TRUE,FALSE,2004-07-16,FALSE,TRUE,TRUE,4,FALSE,FALSE,2005-07-31,FALSE,NA,NA,"10954382","109543822004",1,20.0666669209798,19.2000007629395,21,0.0449424673690755,3,17.9666665395101,3,0,13
558,605,4423,"D121",13,1,0,1,0,NA,2004,2004-06-11,70,2004-05-27,5,0,0,"08-Jul-05","SP","30-Aug-05","S",2001,2002,3,2,2.5,3,FALSE,FALSE,2004-06-06,FALSE,TRUE,TRUE,4,TRUE,TRUE,2004-06-24,TRUE,FALSE,NA,"4423605","44236052004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,556,23,"D122",142,1,0,1,0,"was 7 eggs but 1 is lost or really function egg??",2004,2004-06-12,71,2004-05-25,4,0,0,"14-May-07","EP","30-Aug-05","S",2001,2003,3,1,2,2,TRUE,TRUE,2004-06-21,TRUE,FALSE,NA,2,TRUE,TRUE,2004-06-21,TRUE,FALSE,NA,"23556","235562004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,32,4229,"D123",86,1,0,1,0,NA,2004,2004-06-12,71,2004-05-28,5,3,3,"05-Jul-05","EP","29-Nov-04","C",2000,2001,4,3,3.5,7,TRUE,NA,NA,NA,NA,NA,6,TRUE,FALSE,2004-07-19,FALSE,NA,NA,"422932","4229322004",5,22.5333334604899,20,24.2000007629395,0.0989687834227258,3,17.5,3,0,12
561,604,4304,"D124",43,1,0,1,0,NA,2004,2004-06-12,71,2004-05-27,5,0,0,"14-Aug-07","C","09-Jun-06","SP",2000,2002,4,2,3,8,FALSE,FALSE,2005-04-10,TRUE,FALSE,NA,4,FALSE,FALSE,2005-04-10,TRUE,FALSE,NA,"4304604","43046042004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,4501,4417,"D125",83,1,0,1,0,NA,2004,2004-06-13,72,2004-05-29,4,2,3,"30-Aug-04","C","30-Aug-04","C",1999,2000,5,4,4.5,9,TRUE,FALSE,2000-06-21,FALSE,TRUE,TRUE,7,TRUE,NA,NA,NA,NA,NA,"44174501","441745012004",4,19.8333330154419,14.3000001907349,23.7999992370605,0.249074212601346,3,17.3666667938232,3,0,12
563,784,499,"D126",129,1,0,1,0,"Dad:FROM GENETICS",2004,2004-06-13,72,2004-06-01,2,0,0,"09-Jun-06","EP","11-May-07","SP",2003,2003,1,1,1,1,FALSE,FALSE,2004-06-27,TRUE,FALSE,NA,1,FALSE,FALSE,2004-06-27,TRUE,FALSE,NA,"499784","4997842004",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,592,418,"D127",131,1,0,1,0,NA,2004,2004-06-13,72,2004-05-29,3,0,0,"06-Feb-07","C","23-Jul-07","SP",2002,2002,2,2,2,3,TRUE,FALSE,2005-04-11,TRUE,FALSE,NA,3,TRUE,FALSE,2005-04-11,TRUE,FALSE,NA,"418592","4185922004",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,4424,590,"D128",37,1,0,1,0,NA,2004,2004-06-14,73,2004-05-31,4,2,3,"14-Jul-05","EP","13-May-06","C",2002,2001,2,3,2.5,5,TRUE,TRUE,2004-07-14,TRUE,FALSE,NA,5,TRUE,TRUE,2004-07-14,TRUE,FALSE,NA,"5904424","59044242004",4,19.0333334604899,16,22.2000007629395,0.162985117873741,3,17.3333333333333,3,0,12
